idx,weight
0,0.3004280925
1,0.1172149107
2,-0.4681329131
3,-0.1782190353
4,-0.6031993032
5,-0.1497014165
6,-0.491089046
7,0.5497089624
8,0.09167164564
9,-0.1413087547
10,0.05388492346
11,-0.06382993609
12,-0.3029237986
13,-0.1308722049
14,-0.2722276747
15,0.2636312246
16,0.3506568074
17,-0.5135015845
18,-0.298499018
19,0.2636658251
20,0.5168392062
21,-0.2204670161
22,-0.06468106806
23,-0.6139919758
24,-0.0938314423
25,-0.09241576493
26,-0.05518541485
27,0.2221164554
28,0.6451643109
29,0.1530394554
30,0.1957380176
31,0.1156530902
32,-0.2377448082
33,0.3067152202
34,0.05698101968
35,-0.2987741232
36,-0.3259503245
37,-0.02166424505
38,0.5513312817
39,0.2159158587
40,0.01365361921
41,-0.2433484495
42,-0.2539190054
43,0.25546664
44,0.1630973369
45,-0.2652914226
46,-0.3706113994
47,0.4389295876
48,-0.02989239991
49,0.1281780899
50,0.01207664236
51,0.1722606272
52,0.1596773416
53,0.7230386138
54,0.2166542262
55,-0.09838648885
56,-0.8632347584
57,-0.4318926334
58,0.1431079954
59,-0.1214877218
60,-0.5573699474
61,-0.1049400568
62,0.1062449515
63,0.4760813713
64,0.2128333449
65,-1.025305629
66,-0.4352778792
67,0.1691152751
68,-0.9603903294
69,0.2923918962
70,-0.2402113378
71,0.1898075342
72,0.5994256139
73,0.1249600127
74,0.2465680093
75,0.3815748096
76,-0.6039037704
77,-0.04021725804
78,-0.2350856215
79,0.450571686
80,0.3038986921
81,0.2543452084
82,0.2295951992
83,0.2741110027
84,-0.4235345721
85,-0.1056677848
86,-0.3483496606
87,-1.346999526
88,-0.3788763285
89,-0.0746190846
90,0.5685938597
91,0.3387672901
92,0.02442047931
93,0.1911954135
94,-0.3469334543
95,0.237481907
96,0.1035491005
97,-0.1957602203
98,0.2460424751
99,-0.5619031787
100,-0.07283685356
101,-0.4741142094
102,0.3955929875
103,-1.112926245
104,-0.2539306283
105,-0.6285486817
106,-1.2405864
107,0.04837858677
108,-1.001564145
109,-0.3338962197
110,0.2012919933
111,-0.116845794
112,0.2595079541
113,0.5339798927
114,-0.2873661816
115,0.6552298069
116,-0.8406496644
117,0.1243781969
118,0.01161129773
119,0.450232476
120,-0.7480989099
121,0.7410376072
122,-0.04057588428
123,-0.187985599
124,-0.1686172932
125,0.3658650219
126,0.4918943942
127,-1.078210592
128,0.5484973788
129,-0.1227860302
130,-0.6586325765
131,0.6411975622
132,-0.1569521427
133,-0.3391583562
134,0.2765701413
135,-0.4409585893
136,-0.4110919237
137,0.3904952705
138,0.03231810778
139,0.3624894321
140,0.4762848616
141,0.384441942
142,-0.3080480099
143,0.3216740489
144,0.4255083501
145,-0.3363243639
146,-0.2638500631
147,0.4487392604
148,0.3884643614
149,-0.3442734778
150,-0.2241352946
151,-0.1746623963
152,-0.3603151143
153,0.5282358527
154,-0.07590150088
155,-0.6782749295
156,-0.1425040215
157,0.6684579849
158,0.6670748591
159,-0.3594973683
160,-0.2911853492
161,-0.2902620733
162,0.3827846944
163,-0.1148081943
164,-0.6382849813
165,-0.5226948857
166,-0.3643529415
167,0.3247359991
168,0.2860395312
169,-0.3136395216
170,-0.2187894583
171,0.6870559454
172,-0.322326839
173,0.1697207391
174,-0.2047351152
175,0.2964601219
176,-0.3750573993
177,0.3645108342
178,-0.2644315064
179,-0.07638407499
180,-0.3196807206
181,-0.08327831328
182,-0.7175590992
183,0.1627353877
184,0.1658269316
185,-0.2003714591
186,-0.20947209
187,0.03088631853
188,-0.1244134977
189,0.03464906663
190,-0.09186646342
191,-0.3976028264
192,0.05105541646
193,0.2574129105
194,0.3767072856
195,-0.0755276382
196,0.05318232253
197,-0.308480233
198,0.4225011468
199,0.3563711643
200,0.1675715894
201,0.6878368855
202,-0.03096962348
203,-0.4202303588
204,0.09754773229
205,0.120149225
206,-0.4695151746
207,-1.267591834
208,-0.1371979713
209,0.6414470673
210,-0.08622403443
211,-0.3894947469
212,-0.1491701901
213,0.1125732958
214,-0.1252761185
215,-0.03338881582
216,-0.0186809767
217,0.02219491638
218,0.3486317992
219,0.1562149674
220,-0.4653530419
221,-0.1107399911
222,-0.1112506539
223,0.6786578894
224,-0.6151779294
225,0.109507665
226,-0.742667675
227,0.2996241152
228,0.3808472753
229,0.07214960456
230,0.05872089043
231,-0.01585008577
232,-0.337603569
233,0.1343328655
234,0.6244369745
235,-0.6876176596
236,-0.1584929675
237,-0.0775725916
238,-0.2322043031
239,-0.334728092
240,-0.3151831031
241,-0.03484426066
242,0.112893872
243,-0.4168343246
244,0.2814276814
245,0.05190500244
246,-0.1580957621
247,-0.4654403925
248,0.2690628171
249,0.03085124679
250,0.412311852
251,-0.203954801
252,0.3032989204
253,-0.08325138688
254,-0.2383208573
255,-0.2569291592
256,0.1181775779
257,0.4057337046
258,0.101611644
259,-0.473572433
260,0.3259982765
261,-0.2829245925
262,0.2719963491
263,0.1253063232
264,-0.8047705293
265,-0.469507277
266,0.1673171669
267,-0.7436029315
268,0.009998254478
269,0.593288064
270,-0.3464885056
271,-0.3630900085
272,-0.2460823059
273,-0.8083517551
274,-0.7062613368
275,-0.1074989289
276,0.2704298794
277,-0.3488974571
278,-0.3640939891
279,-0.3441923261
280,-0.3285355568
281,0.4806944132
282,0.2120866627
283,0.4416875541
284,-0.5340277553
285,0.07051204145
286,0.8376624584
287,0.3261119127
288,0.7284564972
289,-0.001424415852
290,-0.7652130723
291,-0.3364271522
292,0.1240443066
293,-0.2840730846
294,-0.5220731497
295,0.2871940136
296,0.1652618349
297,-0.6243910789
298,0.3731906116
299,-0.6032838225
300,0.4462417066
301,0.194662109
302,0.3278532624
303,0.106943734
304,0.182702899
305,-0.1617224813
306,-0.9363428354
307,0.1235661656
308,0.3135846853
309,-0.5008214116
310,0.4519690871
311,-0.3745779991
312,0.04702256992
313,-0.346806407
314,0.2115756869
315,0.566773653
316,-0.03424312174
317,-0.3639885783
318,-0.832328558
319,-0.237042293
320,-0.4507596195
321,0.3660429418
322,0.196188122
323,-0.5268719196
324,0.04903230071
325,0.06815570593
326,0.08567947894
327,-0.1177102327
328,0.1179324761
329,-0.08773488551
