idx,weight
0,0.2982689142
1,0.156150192
2,-0.3641202152
3,-0.1998325139
4,-0.5375852585
5,-0.1497014165
6,-0.3177570701
7,0.389773041
8,0.01273271535
9,-0.03710789606
10,-0.1335498542
11,0.01410060842
12,-0.2634035349
13,-0.1408548057
14,-0.4105811417
15,0.07833763957
16,0.3775040507
17,-0.5747460723
18,-0.08862254769
19,0.1765317172
20,0.486343503
21,-0.2204670161
22,-0.06468106806
23,-0.5150318146
24,-0.04277924448
25,-0.03204971552
26,0.06719231606
27,0.2568408549
28,0.3809592128
29,0.3693909943
30,0.2412145138
31,0.2152277976
32,-0.2467820942
33,0.2599124312
34,0.009829046205
35,-0.2364818156
36,-0.1409121007
37,-0.1261476278
38,0.3709709942
39,0.2034645677
40,0.1298256963
41,-0.233194977
42,-0.3452818096
43,0.268845588
44,0.05148696899
45,-0.2652914226
46,-0.281560421
47,0.4202995598
48,-0.1388842762
49,0.00528676575
50,0.1313231885
51,0.2023933381
52,0.1049365327
53,0.5693951249
54,0.08846661448
55,-0.04106476903
56,-0.7150136828
57,-0.3143239617
58,0.07293121517
59,0.02039502375
60,-0.2873868346
61,-0.1049400568
62,0.07264145464
63,0.3747518361
64,0.2063709646
65,-0.9945437908
66,-0.5404581428
67,0.04172524065
68,-0.5810562372
69,0.2923918962
70,-0.2950738668
71,0.1353237182
72,0.446149826
73,0.2225742936
74,0.242101118
75,0.1532427222
76,-0.5118181109
77,-0.03052503616
78,-0.2789509892
79,0.4297407269
80,0.1602899432
81,0.1188926771
82,0.1416438818
83,0.2429935783
84,-0.2981278598
85,-0.1056677848
86,-0.3483496606
87,-0.6896766424
88,-0.2173164487
89,-0.1404896975
90,0.4746975005
91,0.2277082503
92,0.03716152534
93,0.2491900772
94,-0.2003020197
95,0.2993908226
96,0.157119453
97,-0.2597253919
98,0.1749554127
99,-0.5049533844
100,-0.009177228436
101,-0.3726872504
102,0.3773963749
103,-0.8478994966
104,-0.2278510183
105,-0.5680555105
106,-0.7043194771
107,-0.04468771815
108,-0.7962470651
109,-0.3338962197
110,0.3067502975
111,0.01750023477
112,0.2578146756
113,0.4088500142
114,-0.3391017318
115,0.5960562229
116,-0.7222985625
117,0.2056984007
118,0.05564763397
119,0.4982274175
120,-0.6456494927
121,0.6752848029
122,0.2494608462
123,-0.2295309007
124,-0.1715613753
125,0.3658650219
126,0.3181876242
127,-0.7827764153
128,0.1927942932
129,-0.1977125406
130,-0.4946053922
131,0.5578794479
132,-0.07653346658
133,-0.3391583562
134,0.2277939171
135,-0.1358515173
136,-0.2346717864
137,0.1792011857
138,0.2514890432
139,0.3464443982
140,0.20894894
141,0.345467478
142,-0.3716666102
143,0.2487070709
144,0.2177960873
145,-0.06600619853
146,-0.2414394915
147,0.3184811175
148,0.3910150826
149,-0.3442734778
150,-0.2241352946
151,-0.06678594649
152,-0.1028473824
153,0.2962622941
154,-0.1302265674
155,-0.2529743016
156,-0.1440973431
157,0.3369765282
158,0.232384041
159,-0.1454767436
160,-0.1998644769
161,-0.3414359689
162,0.2396429181
163,-0.09952418506
164,-0.4037463069
165,-0.1427654475
166,-0.3116793931
167,0.2928207219
168,0.2706041634
169,-0.2340289354
170,0.02391988225
171,0.4457205236
172,-0.2362953275
173,0.1697207391
174,-0.1957465708
175,0.05594317988
176,-0.3560974598
177,0.1646376997
178,-0.2350991368
179,0.05177843198
180,-0.4324278235
181,0.01369998511
182,-0.3500380814
183,0.1525515616
184,0.07451418787
185,-0.2738063931
186,0.08073097467
187,0.1094879583
188,0.02858212031
189,0.03464906663
190,-0.04452874884
191,-0.2281876653
192,-0.09687434882
193,0.2897258699
194,0.3250484765
195,-0.2212000936
196,0.2125332952
197,-0.308480233
198,0.2835371494
199,0.3633362353
200,0.144618392
201,0.5617708564
202,-0.06019614637
203,-0.2819783986
204,0.1691037267
205,0.1629612148
206,-0.3992586434
207,-1.013623953
208,-0.05368789285
209,0.4478392005
210,-0.1100721806
211,-0.1999073327
212,-0.02819649316
213,0.1125732958
214,-0.1252761185
215,-0.1733790785
216,-0.004086022731
217,0.05895943567
218,0.3308759332
219,0.2291186005
220,-0.1989638805
221,-0.05581429228
222,-0.07855299115
223,0.4983391464
224,-0.4148757756
225,0.06900288165
226,-0.644964397
227,0.3723098636
228,0.3500054479
229,0.1812866628
230,0.1168346778
231,0.07045077533
232,-0.2221777439
233,0.03897612169
234,0.5589980483
235,-0.508028388
236,-0.1429043114
237,-0.0775725916
238,-0.2634297311
239,-0.08051730692
240,-0.1415295154
241,-0.1043071225
242,0.06579944491
243,-0.3016544878
244,0.3113602996
245,0.139845103
246,0.1650050282
247,-0.3608264029
248,0.1541185081
249,0.01370162237
250,0.245243296
251,-0.1451308131
252,0.3711233735
253,-0.08325138688
254,-0.2497620732
255,-0.1858136356
256,0.1579604894
257,0.1440128684
258,0.1401825696
259,0.04712759331
260,0.3649349213
261,-0.2829245925
262,0.1028491557
263,-0.1031665802
264,-0.6855999827
265,-0.304191649
266,0.03552911431
267,-0.4639552832
268,-0.3310942948
269,-0.1293585151
270,-0.05285868049
271,-0.2954899967
272,-0.05763827637
273,-0.3672043383
274,-0.2490435541
275,-0.3705167174
276,0.4039038718
277,-0.3488974571
278,-0.3640939891
279,-0.1627863199
280,-0.1694155037
281,0.0681097433
282,0.2677972019
283,0.3516589403
284,-0.3066702485
285,0.1971789002
286,0.7118463516
287,-0.06390517205
288,0.3541978598
289,-0.01140944567
290,-0.5177019835
291,-0.1699873507
292,0.07137440145
293,-0.02661808021
294,-0.5070539117
295,0.1654424518
296,0.2241554558
297,-0.08559630811
298,0.425470233
299,-0.6027834415
300,0.5104614496
301,0.194662109
302,0.2737825215
303,0.1524816155
304,0.1798706949
305,-0.4469328225
306,-0.9153371453
307,0.07148735225
308,0.493471384
309,-0.3312802315
310,0.2966977954
311,-0.07106045634
312,-0.2415542901
313,-0.2771018147
314,0.2484092563
315,0.0785760209
316,0.08020802587
317,-0.3639885783
318,-0.4105020463
319,-0.4225650728
320,-0.3960852921
321,0.448584646
322,0.07017533481
323,-0.0882140398
324,0.1014545858
325,0.06815570593
326,0.1345591396
327,-0.1175351813
328,0.05379873887
329,-0.3814502656
330,-0.187522456
331,0.51730299
332,0.5237182379
333,-0.02360173129
334,0.01871720143
335,-0.2046046257
336,-0.3389828205
337,-0.2202279866
338,-0.03805229813
339,0.3824810088
340,0.2651942968
341,-0.2690321505
342,-0.0463398546
343,0.335994482
344,0.3162365854
345,0.0494007878
346,-0.3810144663
347,-0.1881596446
348,0.2582132816
349,0.03456518427
350,0.2294550836
351,0.2440991849
352,0.124862209
353,-0.4498326182
354,-0.05019805953
355,-0.006749331951
356,-0.0372854583
357,-0.077625826
358,-0.6372308731
359,-0.3341082633
360,0.04476168007
361,0.04208416492
362,0.2882276177
363,-0.3671288192
364,0.3486042619
365,0.00565502001
366,0.1546990573
367,-0.543664217
368,-0.2064341456
369,-0.402102083
370,-0.08118596673
371,0.01602337509
372,-0.3963873386
373,-0.3177381158
374,-0.1444404721
375,0.5346859694
376,-0.4228692055
377,-0.1745575666
378,0.09620957077
379,-0.5322676301
380,-0.3214118183
381,-0.3004740477
382,-0.3415718675
383,0.377222091
384,0.3823482394
385,-0.3139287233
386,-0.1076009721
387,0.2551465333
388,0.3713073134
389,0.01729180291
390,0.244081229
391,0.06560537964
392,0.0003305164573
393,-0.1237781793
394,0.2091798335
395,0.5181863308
396,-0.03705213219
397,0.06653974205
398,0.01243492216
399,-0.4394131303
400,-0.4803791344
401,0.209810853
402,0.01409046818
403,-0.1051056162
404,0.1574209183
405,0.373213172
406,-0.1087239981
407,-0.4003788829
408,-0.08837968111
409,-0.2451379448
410,-0.2816702724
411,0.3793886602
412,-0.0009971261024
413,-0.2103475034
414,0.20600079
415,0.05103922635
416,0.1740970165
417,-0.4089576006
418,-0.2367790341
419,0.1523561925
420,-0.1034030691
421,-0.1864470243
422,-0.04246785864
423,0.4060159326
424,0.3320669532
425,-0.1835977882
426,0.228056103
427,0.02386744879
428,0.03566520289
429,0.1391327232
430,0.4934926033
431,0.3447099328
432,0.07899831235
433,-0.3470464349
434,-0.3474504948
435,0.2644863725
436,0.1530318558
437,-0.1541175544
438,-0.2055749595
439,0.1760749221
440,0.1107486337
441,0.01621217467
442,-0.3396755755
443,-0.0651807189
444,0.07748956978
445,0.07335858047
446,-0.04400342703
447,0.2167058289
448,-0.4804380834
449,-0.2177853882
450,-0.08820639551
451,-0.3758980632
452,-0.1165565923
453,0.1371392608
454,-0.4719699919
455,-0.3951820731
456,0.3365498483
457,0.2060213089
458,-0.334531188
459,0.2122745663
460,-0.1640296876
461,-0.6897995472
462,0.3247751594
463,0.007929522544
464,0.518563509
465,0.1306385249
466,-0.3052448928
467,-0.264062196
468,0.1142885983
469,0.1143147945
470,0.2316803932
471,-0.1429364532
472,0.2903707325
473,0.05909160525
474,0.2307732552
475,-0.09159179032
476,-0.3069109023
477,0.07067995518
478,0.2524591684
479,0.02279406413
480,-0.3716441095
481,-0.4708092213
482,-0.7440628409
483,0.4717050493
484,0.4553771913
485,-0.4374060631
486,-0.2570576966
487,0.2235210687
488,-0.1758224219
489,-0.3213918507
490,0.0279582832
491,0.06478390843
492,0.1926550269
493,-0.04516223818
494,0.03611189872
495,0.2366203964
496,-0.05148417875
497,-0.1401962787
498,0.2067440152
499,0.03312368318
500,0.9584203959
501,-0.1723730415
502,-0.4050623178
503,0.009864621796
504,0.476747483
505,0.4327537715
506,-0.1445071846
507,-0.3216685951
508,-0.3127584159
509,-0.3151195645
510,0.2443108112
511,0.4018167853
512,0.3148722649
513,-0.4660864174
514,-0.5269854069
515,0.08124543726
516,-0.06618873775
517,-0.2746182084
518,0.2907888889
519,-0.1223711073
520,0.2874613106
521,-0.05572966859
522,-0.1961876005
523,0.3374722302
524,0.1739156842
525,-0.1738197207
526,0.367752254
527,0.3644751012
528,0.2767388225
529,-0.2969441712
530,-0.2963576317
531,0.3311303556
532,0.1128271669
533,-0.06662700325
534,-0.3831607699
535,0.1449287683
536,0.4146974683
537,-0.4264272153
538,0.0720089823
539,-0.1148707569
540,-0.3932629824
541,-0.2033276856
542,-0.3266028762
543,0.2560234368
544,0.09042552859
545,-0.27325809
546,-0.09454696625
547,0.1734247506
548,0.1062129512
549,0.06673778594
550,0.2670329511
551,0.3180059493
552,0.3268936872
553,0.2852011323
554,0.09010373801
555,0.3754079938
556,-0.2914308906
557,0.3486127257
558,0.1828115284
559,-0.2485528886
560,-0.3080508113
561,0.1204385385
562,0.2544871271
563,-0.02197997831
564,-0.2321655899
565,-0.1784587502
566,0.06634771824
567,-0.169208616
568,-0.3232421875
569,-0.2271556407
570,-0.08225336671
571,-0.5306454301
572,0.2724036276
573,0.3005708456
574,-0.315839678
575,-0.190171808
576,0.5315090418
577,-0.1734173447
578,0.4323572516
579,0.4285286367
580,0.04434977099
581,-0.04754821584
582,-0.1291735023
583,-0.1498389989
584,0.58800596
585,0.166395098
586,-0.03538360819
587,-0.6173999906
588,-0.09442806989
589,0.003443444846
590,0.1590251327
591,-0.1586738974
592,0.3525857925
593,0.8433992863
594,0.07906172425
595,0.3102903664
596,-0.2820395529
597,-0.2516773939
598,0.2629929781
599,0.1146020666
600,-0.5627400875
601,-0.4844910204
602,0.4667729735
603,-0.3977348506
604,-0.8310804963
605,-0.3118343055
606,-0.6897057295
607,-0.05556276068
608,-0.1321236938
609,0.3987689316
610,0.2626874745
611,-0.01501077879
612,0.2585983276
613,0.2513906956
614,0.350543946
615,0.1014209837
616,0.1016673595
617,-0.2329372168
618,0.02463654988
619,0.2650786936
620,0.1682269126
621,-0.06576112658
622,-0.2472215295
623,0.04520830512
624,-0.2137510329
625,0.3588099778
626,0.05935855955
627,0.0737355575
628,0.3997203112
629,-0.4487873912
630,0.4382613897
631,0.2638879716
632,-0.4958286285
633,0.2534005344
634,-0.272269845
635,0.4403659105
636,0.1134907231
637,-0.2067340314
638,0.04979235306
639,-0.2430910766
640,0.478974998
641,0.4129271805
642,-0.2013904154
643,0.1467642188
644,-0.05535735935
645,0.2465178818
646,0.2718162239
647,-0.1499604285
648,0.3973690569
649,0.5120171309
650,-0.3090403676
651,-0.4040799141
652,0.09130952507
653,-0.01390479039
654,-0.2230111957
655,-0.03977420926
656,-0.1001380011
657,-0.00237776828
658,-0.2054159343
659,0.4508520067
660,-0.1944026649
661,-0.2149309516
662,-0.1611700803
663,0.7357016802
664,0.07978781313
665,-0.06129841506
666,0.001694465638
667,0.03452223912
668,-0.6234772205
669,0.5900882483
670,-0.514754653
671,0.1232277378
672,-0.4466958344
673,0.6061714888
674,0.3169831634
675,-0.1580575854
676,-0.1125374213
677,0.07741699368
678,0.2288495004
679,-0.06740537286
680,0.2556390464
681,0.02280201763
682,-0.5222331285
683,-0.2759810984
684,0.4267590046
685,0.1531731337
686,0.3145425618
687,0.3809693158
688,-0.05569583923
689,0.3547100127
690,0.08130050451
691,0.2463160604
692,0.108706668
693,-0.1630825847
694,-0.2772314548
695,0.4785328209
696,-0.2877306342
697,0.4123636186
698,-0.4211058617
699,0.1988749951
700,-0.1992564052
701,0.2127465904
702,-0.6169720888
703,-0.2367309034
704,0.1661296487
705,-0.3383851349
706,-0.2894659042
707,0.2217210829
708,-0.1826748997
709,0.1408230215
710,0.2036583126
711,0.0783983767
712,-0.3004711866
713,-0.01418851689
714,0.02953831479
715,-0.2204994559
716,0.3266187012
717,-0.25435552
718,0.08299340308
719,0.006222786848
720,0.3793541789
721,-0.2318716049
722,0.3191705644
723,0.02034445293
724,-0.09386060387
725,0.3351996839
726,-0.1704775691
727,-0.1520667076
728,0.4159402251
729,-1.155570507
730,0.0317084454
731,0.2755762637
732,0.2702555954
733,0.4279453158
734,0.2626672685
735,-0.2858890295
736,0.1339856386
737,-0.5355035663
738,-0.1346721798
739,0.2362395227
740,0.5484349132
741,-0.1253244132
742,0.1120204926
743,0.1677868962
744,0.1520482451
745,-0.08940149099
746,0.2425994724
747,-0.4026562274
748,0.08711536229
749,0.1096560434
750,0.2108442485
751,-0.2547186315
752,-0.4466100037
753,-0.2814645469
754,-0.08587800711
755,-0.05691410601
756,-0.2769000828
757,0.3880107105
758,0.2611508667
759,-0.2802080512
760,0.2237403542
761,0.05565099791
762,-0.08045015484
763,-0.6034637094
764,0.2716096342
765,-0.01565698907
766,-0.3517406285
767,0.3830679953
768,0.5344059467
769,0.16437985
770,-0.4527558088
771,-0.06393418461
772,-0.0690100342
773,0.3735390902
774,-0.4190174043
775,0.02681565471
776,-0.163687855
777,-0.5863221288
778,0.2650687695
779,-0.3053297102
780,-0.5074205995
781,-0.2640045881
782,-0.1993918717
783,-0.1128458008
784,0.2163020819
785,0.1239123419
786,-0.002500516828
787,-0.09858283401
788,-0.267337203
789,-0.1245863959
790,-0.08645048738
791,-0.1250013858
792,0.4288347363
793,-0.5083225965
794,-0.2045511007
795,-0.1037089825
796,-0.2695584893
797,0.2806817889
798,0.2104345113
799,-0.229635939
800,0.0589238219
801,0.1983937621
802,0.2824397385
803,-0.0639340952
804,0.04430225492
805,-0.1844436973
806,-0.678930521
807,-0.03495747969
808,-0.4649562538
809,0.1808755696
810,-0.007304565515
811,0.2947273254
812,0.06091907248
813,-0.02480616793
814,0.1111664176
815,-0.1345376223
816,0.2326675653
817,-0.2154571712
818,-0.2774764001
819,-0.01915830001
820,-0.5932976604
821,0.1503302455
822,0.3564818203
823,0.3264960647
824,-0.6153055429
825,-0.4652087688
826,0.197986424
827,0.2185108215
828,0.1155325919
829,0.3562379479
830,-0.498169601
831,-0.1836854815
832,0.3705127537
833,-0.3355672956
834,-0.1284239143
835,0.1412816048
836,-0.2643262744
837,-0.2240693122
838,-0.03179259226
839,0.1125165448
840,-0.2113123983
841,-0.7291095853
842,0.1514200419
843,-0.9170741439
844,-0.08058524132
845,-0.1301305145
846,0.1776202023
847,0.7295439243
848,0.380479157
849,0.18753618
850,-0.1351567805
851,0.2590718865
852,-0.1024430543
853,0.1566607505
854,0.04612093791
855,0.1552520543
856,0.17674236
857,0.2080793679
858,0.4891325831
859,0.03226106986
860,-0.3817225099
861,-0.26537624
862,0.09382963926
863,0.3428361714
864,0.3186374307
865,-0.308175832
866,0.1196917892
867,0.1444866508
868,-0.4110055268
869,0.2042582035
870,-0.8200016022
871,-0.3680894375
872,-0.2967469394
873,-0.1701830626
874,0.3672851324
875,0.07166168839
876,0.1175726578
877,0.03560264409
878,-0.2004261017
879,-0.2205492705
880,-0.235604912
881,0.3272273839
882,-0.8579000831
883,0.477134794
884,-0.08176872879
885,0.03101790696
886,-0.143948853
887,-0.2066995502
888,0.001506560831
889,-0.2136815637
890,0.3953334391
891,0.1650758088
892,-0.3603443205
893,0.1269329786
894,-0.1429659128
895,0.1893841028
896,0.4877777994
897,-0.4776198864
898,-0.005607683212
899,0.2514081597
900,-0.2121972889
901,-0.2183213532
902,0.3244212568
903,-0.3315714002
904,0.1544114798
905,-0.5544407964
906,0.04177870229
907,0.5727962255
908,0.395739764
909,0.08334690332
910,-0.151059404
911,-0.07089286298
912,-0.2429573834
913,-0.1383823156
914,-0.2466334105
915,0.3301666379
916,0.1116978154
917,0.09437188506
918,0.1722045988
919,0.1480602324
920,0.6781722903
921,-0.9123461843
922,-0.4364894331
923,0.0614999868
924,-0.4493643045
925,-0.1826811433
926,-0.1416246593
927,-0.07165536284
928,-0.3032965362
929,-0.2473457307
930,0.256739974
931,-0.2244801074
932,0.308050096
933,-0.1700748503
934,-0.3243682086
935,-0.2170262039
936,-0.2722389698
937,-0.1600412726
938,0.3165672421
939,0.003450139659
940,0.07489275187
941,0.1042565554
942,0.407995373
943,-0.07174192369
944,-0.4716057777
945,0.294893831
946,0.05601650104
947,0.3492847979
948,-0.1530662775
949,-0.50365448
950,0.4007686973
951,0.2339221835
952,0.06212491915
953,-0.4115431309
954,0.1265546232
955,-0.2328552008
956,0.2072998583
957,0.1444495469
958,0.2340521812
959,-0.02044127136
960,-0.2156766802
961,0.1574341953
962,-0.0397824198
963,0.01466347277
964,0.3448370695
965,-0.2427412868
966,-0.3217997849
967,-0.0432318151
968,0.01408256404
969,-1.263700366
970,-0.3234650493
971,-0.1005967483
972,-0.0624438934
973,-0.1038078815
974,-0.3078921437
975,0.2829521596
976,0.3052057326
977,-0.3307174444
978,-0.007204598282
979,-0.05280470476
980,-0.04354005307
981,0.09413738549
982,-0.348641634
983,-0.1707250923
984,0.2823997438
985,0.284832716
986,0.1114594117
987,-0.3096754551
988,0.381110847
989,0.1014169976
990,-0.2044884562
991,0.09444401413
992,-0.0519137308
993,-0.007147694472
994,-0.0919380337
995,0.02425136417
996,0.107944712
997,0.04690396041
998,0.2623279393
999,0.2769143581
1000,0.133318007
1001,-0.1683012396
1002,-0.05078294501
1003,0.07331037521
1004,-0.1236877814
1005,-0.2893747985
1006,-0.4627718329
1007,-0.1781906784
1008,-0.04025521129
1009,-0.5697003007
1010,-0.07293349504
1011,0.1402375549
1012,0.2773019969
1013,-0.06771486253
1014,0.2423067987
1015,0.1199449003
1016,-0.5691872835
1017,0.1310289502
1018,0.1022650972
1019,0.04621732607
1020,0.0225582812
1021,0.2378394604
1022,-0.04621377587
1023,0.07800488919
1024,-0.1130533665
1025,0.04558923468
1026,0.2398511022
1027,0.2280981243
1028,0.07226964086
1029,-0.306986481
1030,0.2148536742
1031,-0.5839929581
1032,0.130646348
1033,0.1247503161
1034,0.1502902508
1035,-0.4479525983
1036,-0.2848855555
1037,-0.2546401322
1038,-0.2341493964
1039,-0.1066844687
1040,0.1661860049
1041,0.07132859528
1042,-0.1007106379
1043,0.3625125289
1044,0.1382854581
1045,-0.08532853425
1046,-0.3467344344
1047,0.0007530972362
1048,0.1600405127
1049,0.2669588327
1050,-0.296113342
1051,0.1450772434
1052,-0.4468266666
1053,0.2152721137
1054,-0.260584265
1055,-0.0844181031
1056,0.1751698554
1057,0.2028580457
1058,0.3924401104
1059,-0.06138842553
1060,0.3194049001
1061,0.05513038114
1062,0.2069259286
1063,0.04371725395
1064,0.3167205751
1065,-0.2706309259
1066,-0.2525785565
1067,-0.2125352621
1068,-0.275580734
1069,-0.1345810145
1070,0.1044018567
1071,-0.03659966961
1072,0.05164733157
1073,-0.1733734459
1074,0.3335591257
1075,0.01155638229
1076,-0.1053726673
1077,0.1121266261
1078,0.1932727993
1079,-0.1865192503
1080,0.13921386
1081,0.3150183558
1082,-0.3398902118
1083,-0.1852055788
1084,-0.04370792583
1085,-0.1254627705
1086,0.0375100635
1087,-0.1311206669
1088,0.0803983137
1089,-0.1223261729
1090,0.02869192511
1091,0.5235391855
1092,0.06311523169
1093,-0.2694711089
1094,-0.1866014451
1095,-0.2395258248
1096,-0.05761214346
1097,0.2260128409
1098,-0.3927048147
1099,-0.3476534188
1100,-0.485717833
